Drug_ID	Target_ID
3998.0	P00918
169682.0	P00918
1502014.0	P00918
9861037.0	P00918
84724.0	P00918
5172475.0	P00918
6852129.0	P00918
165323.0	P00918
10081162.0	P00918
10375558.0	P00918
1986.0	P00918
4100.0	P00918
3295.0	P00918
5284627.0	P00918
5734.0	P00918
3018598.0	P00918
11573504.0	P00918
2812911.0	P00918
669716.0	P00918
990581.0	P00918
11588141.0	P00918
8190912.0	P00918
1378039.0	P00918
11553012.0	P00918
3152.0	P22303
9882343.0	P21397
23645360.0	P21397
9882343.0	P27338
23645360.0	P27338
5289289.0	P21397
5289289.0	P27338
5058774.0	P21398
11150324.0	P21398
11630659.0	P21398
11652699.0	P21398
11543974.0	P21398
3304967.0	P21398
11500284.0	P21398
1497102.0	P21398
11674394.0	P21398
5058774.0	P56560
11150324.0	P56560
11630659.0	P56560
11652699.0	P56560
11543974.0	P56560
3304967.0	P56560
11500284.0	P56560
1497102.0	P56560
11674394.0	P56560
445070.0	P19643
23645361.0	P19643
445070.0	Q8BW75
23645361.0	Q8BW75
445070.0	P27338
23645361.0	P27338
445070.0	P56560
23645361.0	P56560
445070.0	P27338
23645361.0	P27338
445070.0	P21397
23645361.0	P21397
78105.0	P35218
3998.0	P35218
169682.0	P35218
1502014.0	P35218
9861037.0	P35218
84724.0	P35218
5172475.0	P35218
6852129.0	P35218
165323.0	P35218
10081162.0	P35218
10375558.0	P35218
1986.0	P35218
4100.0	P35218
3295.0	P35218
5284627.0	P35218
3018598.0	P35218
78105.0	Q9Y2D0
3998.0	Q9Y2D0
169682.0	Q9Y2D0
1502014.0	Q9Y2D0
9861037.0	Q9Y2D0
84724.0	Q9Y2D0
5172475.0	Q9Y2D0
6852129.0	Q9Y2D0
165323.0	Q9Y2D0
10081162.0	Q9Y2D0
10375558.0	Q9Y2D0
1986.0	Q9Y2D0
4100.0	Q9Y2D0
3295.0	Q9Y2D0
5284627.0	Q9Y2D0
3018598.0	Q9Y2D0
1986.0	P00915
11680415.0	P00915
11414131.0	P00915
11638641.0	P00915
11537386.0	P00915
11640067.0	P00915
11543564.0	P00915
11536481.0	P00915
11529486.0	P00915
11660633.0	P00915
11680415.0	P00918
11414131.0	P00918
11638641.0	P00918
11537386.0	P00918
11640067.0	P00918
11543564.0	P00918
11536481.0	P00918
11529486.0	P00918
11660633.0	P00918
1986.0	Q16790
11680415.0	Q16790
11414131.0	Q16790
11638641.0	Q16790
11537386.0	Q16790
11640067.0	Q16790
11543564.0	Q16790
11536481.0	Q16790
11529486.0	Q16790
11660633.0	Q16790
23645365.0	P00915
23645366.0	P00915
23645367.0	P00915
23645368.0	P00915
23644659.0	P00915
462919.0	P00915
23645370.0	P00915
23645365.0	P00918
23645366.0	P00918
23645367.0	P00918
23645368.0	P00918
23644659.0	P00918
462919.0	P00918
23645370.0	P00918
23645365.0	Q16790
23645366.0	Q16790
23645367.0	Q16790
23645368.0	Q16790
23644659.0	Q16790
462919.0	Q16790
23645370.0	Q16790
4100.0	Q16790
3295.0	Q16790
5734.0	Q16790
3018598.0	Q16790
11500939.0	P27487
11551710.0	P27487
11559033.0	P27487
11652954.0	P27487
11652956.0	P27487
11703663.0	P27487
11567318.0	P27487
11596451.0	P27487
11537823.0	P27487
11680960.0	P27487
11710587.0	P27487
11573204.0	P27487
11694995.0	P27487
11569450.0	P27487
11718857.0	P27487
11561317.0	P27487
11278425.0	P27487
11705712.0	P27487
11451739.0	P27487
11404881.0	P27487
11705197.0	P27487
11405378.0	P27487
11496426.0	P27487
11187389.0	P27487
11292489.0	P27487
11395030.0	P27487
11268930.0	P27487
11187940.0	P27487
11406276.0	P27487
11314959.0	P27487
11199808.0	P27487
11486251.0	P27487
11487883.0	P27487
11269397.0	P27487
11692537.0	P27487
9796290.0	P27487
23645371.0	P27487
23645373.0	P27487
16755651.0	P27487
23645374.0	P27487
23645375.0	P27487
23645376.0	P27487
23645377.0	P27487
23645378.0	P27487
23645379.0	P27487
23645381.0	P27487
23645382.0	P27487
23645383.0	P27487
23645384.0	P27487
23645386.0	P27487
23645387.0	P27487
23645388.0	P27487
23645391.0	P27487
11317290.0	P0C6X7
5326637.0	P28523
5382529.0	P28523
447682.0	P68400
1694.0	P68400
5894.0	P68400
10523292.0	P00915
10758013.0	P00915
10445302.0	P00915
10001582.0	P00915
10594000.0	P00915
10500340.0	P00915
10042482.0	P00915
23645529.0	P00915
15296597.0	P00915
10740485.0	P00915
6916013.0	P00915
23645530.0	P00915
10524562.0	P00915
10717400.0	P00915
10833334.0	P00915
10766622.0	P00915
10549329.0	P00915
10671441.0	P00915
10456675.0	P00915
23645535.0	P00915
10027203.0	P00915
23645538.0	P00915
23645539.0	P00915
23645541.0	P00915
12635074.0	P00915
352863.0	P00915
121255.0	P00915
5220706.0	P00915
10081163.0	P00915
23645542.0	P00915
283995.0	P00915
23645546.0	P00915
12635073.0	P00915
11009332.0	P00915
23645547.0	P00915
10610114.0	P00915
23645548.0	P00915
10523292.0	P00918
10758013.0	P00918
10445302.0	P00918
10001582.0	P00918
10594000.0	P00918
10500340.0	P00918
10042482.0	P00918
23645529.0	P00918
15296597.0	P00918
10740485.0	P00918
6916013.0	P00918
23645530.0	P00918
10524562.0	P00918
10717400.0	P00918
10833334.0	P00918
10766622.0	P00918
10549329.0	P00918
10671441.0	P00918
10456675.0	P00918
23645535.0	P00918
10027203.0	P00918
23645538.0	P00918
23645539.0	P00918
23645541.0	P00918
12635074.0	P00918
352863.0	P00918
121255.0	P00918
5220706.0	P00918
10081163.0	P00918
23645542.0	P00918
283995.0	P00918
23645546.0	P00918
12635073.0	P00918
11009332.0	P00918
23645547.0	P00918
10610114.0	P00918
23645548.0	P00918
10523292.0	Q95323
10758013.0	Q95323
10445302.0	Q95323
10001582.0	Q95323
10594000.0	Q95323
10500340.0	Q95323
10042482.0	Q95323
23645529.0	Q95323
15296597.0	Q95323
10740485.0	Q95323
6916013.0	Q95323
23645530.0	Q95323
10524562.0	Q95323
10717400.0	Q95323
10833334.0	Q95323
10766622.0	Q95323
10549329.0	Q95323
10671441.0	Q95323
10456675.0	Q95323
23645535.0	Q95323
10027203.0	Q95323
23645538.0	Q95323
23645539.0	Q95323
23645541.0	Q95323
12635074.0	Q95323
352863.0	Q95323
121255.0	Q95323
5220706.0	Q95323
10081163.0	Q95323
23645542.0	Q95323
283995.0	Q95323
23645546.0	Q95323
12635073.0	Q95323
11009332.0	Q95323
23645547.0	Q95323
10610114.0	Q95323
23645548.0	Q95323
19434061.0	P00918
9909805.0	P00918
19434040.0	P00918
19434097.0	P00918
19434034.0	P00918
10252645.0	P00918
23645549.0	P00918
4369171.0	P00918
19434007.0	P00918
19434013.0	P00918
19434076.0	P00918
19434092.0	P00918
23645556.0	P00918
19434082.0	P00918
23645559.0	P00918
19434109.0	P00918
19434103.0	P00918
10523292.0	P03956
10758013.0	P03956
10445302.0	P03956
10001582.0	P03956
10594000.0	P03956
10500340.0	P03956
10042482.0	P03956
23645529.0	P03956
15296597.0	P03956
10740485.0	P03956
6916013.0	P03956
23645530.0	P03956
10524562.0	P03956
10717400.0	P03956
10833334.0	P03956
10766622.0	P03956
10549329.0	P03956
10671441.0	P03956
10456675.0	P03956
23645535.0	P03956
10027203.0	P03956
23645538.0	P03956
23645539.0	P03956
23645541.0	P03956
12635074.0	P03956
352863.0	P03956
121255.0	P03956
5220706.0	P03956
10081163.0	P03956
23645542.0	P03956
283995.0	P03956
23645546.0	P03956
12635073.0	P03956
11009332.0	P03956
23645547.0	P03956
10610114.0	P03956
23645548.0	P03956
10523292.0	P08253
10758013.0	P08253
10445302.0	P08253
10001582.0	P08253
10594000.0	P08253
10500340.0	P08253
10042482.0	P08253
23645529.0	P08253
15296597.0	P08253
10740485.0	P08253
6916013.0	P08253
23645530.0	P08253
10524562.0	P08253
10717400.0	P08253
10833334.0	P08253
10766622.0	P08253
10549329.0	P08253
10671441.0	P08253
10456675.0	P08253
23645535.0	P08253
10027203.0	P08253
23645538.0	P08253
23645539.0	P08253
23645541.0	P08253
12635074.0	P08253
352863.0	P08253
121255.0	P08253
5220706.0	P08253
10081163.0	P08253
23645542.0	P08253
283995.0	P08253
23645546.0	P08253
12635073.0	P08253
11009332.0	P08253
23645547.0	P08253
10610114.0	P08253
23645548.0	P08253
10523292.0	P22894
10758013.0	P22894
10445302.0	P22894
10001582.0	P22894
10594000.0	P22894
10500340.0	P22894
10042482.0	P22894
23645529.0	P22894
15296597.0	P22894
10740485.0	P22894
6916013.0	P22894
23645530.0	P22894
10524562.0	P22894
10717400.0	P22894
10833334.0	P22894
10766622.0	P22894
10549329.0	P22894
10671441.0	P22894
10456675.0	P22894
23645535.0	P22894
10027203.0	P22894
23645538.0	P22894
23645539.0	P22894
23645541.0	P22894
12635074.0	P22894
352863.0	P22894
121255.0	P22894
5220706.0	P22894
10081163.0	P22894
23645542.0	P22894
283995.0	P22894
23645546.0	P22894
12635073.0	P22894
11009332.0	P22894
23645547.0	P22894
10610114.0	P22894
23645548.0	P22894
10523292.0	P14780
10758013.0	P14780
10445302.0	P14780
10001582.0	P14780
10594000.0	P14780
10500340.0	P14780
10042482.0	P14780
23645529.0	P14780
15296597.0	P14780
10740485.0	P14780
6916013.0	P14780
23645530.0	P14780
10524562.0	P14780
10717400.0	P14780
10833334.0	P14780
10766622.0	P14780
10549329.0	P14780
10671441.0	P14780
10456675.0	P14780
23645535.0	P14780
10027203.0	P14780
23645538.0	P14780
23645539.0	P14780
23645541.0	P14780
12635074.0	P14780
352863.0	P14780
121255.0	P14780
5220706.0	P14780
10081163.0	P14780
23645542.0	P14780
283995.0	P14780
23645546.0	P14780
12635073.0	P14780
11009332.0	P14780
23645547.0	P14780
10610114.0	P14780
23645548.0	P14780
11428334.0	P27487
11253949.0	P27487
11350142.0	P27487
11395141.0	P27487
11474372.0	P27487
11406220.0	P27487
11486126.0	P27487
11302974.0	P27487
11220098.0	P27487
11223701.0	P27487
11243969.0	P27487
23645678.0	P27487
23645680.0	P27487
9880675.0	P03956
10109170.0	P03956
10156375.0	P03956
11473879.0	P03956
11349945.0	P03956
11441438.0	P03956
9998685.0	P03956
9880675.0	P08253
10109170.0	P08253
10156375.0	P08253
11473879.0	P08253
11349945.0	P08253
11441438.0	P08253
9998685.0	P08253
9880675.0	P14780
10109170.0	P14780
10156375.0	P14780
11473879.0	P14780
11349945.0	P14780
11441438.0	P14780
9998685.0	P14780
9880675.0	P45452
10109170.0	P45452
10156375.0	P45452
11473879.0	P45452
11349945.0	P45452
11441438.0	P45452
9998685.0	P45452
9796290.0	P27487
2795990.0	P00915
23645682.0	P00915
23645683.0	P00915
10869299.0	P00915
10903168.0	P00915
11011569.0	P00915
23645684.0	P00915
2795990.0	P00918
23645682.0	P00918
23645683.0	P00918
10869299.0	P00918
10903168.0	P00918
11011569.0	P00918
23645684.0	P00918
1986.0	Q95323
4100.0	Q95323
3295.0	Q95323
2795990.0	Q95323
23645682.0	Q95323
23645683.0	Q95323
1502014.0	Q95323
9861037.0	Q95323
10869299.0	Q95323
10903168.0	Q95323
11011569.0	Q95323
23645684.0	Q95323
84724.0	Q95323
2795990.0	Q16790
23645682.0	Q16790
23645683.0	Q16790
1502014.0	Q16790
9861037.0	Q16790
10869299.0	Q16790
10903168.0	Q16790
11011569.0	Q16790
23645684.0	Q16790
84724.0	Q16790
15383415.0	P00918
5284627.0	P00918
5355.0	P00918
2662.0	P00918
11441308.0	P00918
5289159.0	P00918
15383415.0	Q16790
5284627.0	Q16790
5355.0	Q16790
2662.0	Q16790
11441308.0	Q16790
5289159.0	Q16790
11776638.0	P27487
10106636.0	P27487
23645685.0	P27487
9800721.0	P27487
11776638.0	P14740
10106636.0	P14740
23645685.0	P14740
9800721.0	P14740
11776638.0	Q6V1X1
10106636.0	Q6V1X1
23645685.0	Q6V1X1
9800721.0	Q6V1X1
11562747.0	P03956
9867184.0	P03956
11548265.0	P03956
11641262.0	P03956
11526077.0	P03956
9822926.0	P03956
9912853.0	P03956
11719409.0	P03956
11496422.0	P03956
11561492.0	P03956
11619415.0	P03956
11683953.0	P03956
11533204.0	P03956
11705503.0	P03956
11684850.0	P03956
11530109.0	P03956
11562747.0	P08253
9867184.0	P08253
11548265.0	P08253
11641262.0	P08253
11526077.0	P08253
9822926.0	P08253
9912853.0	P08253
11719409.0	P08253
11496422.0	P08253
11561492.0	P08253
11619415.0	P08253
11683953.0	P08253
11533204.0	P08253
11705503.0	P08253
11684850.0	P08253
11530109.0	P08253
9867184.0	P08254
11548265.0	P08254
11641262.0	P08254
11526077.0	P08254
9822926.0	P08254
11719409.0	P08254
11561492.0	P08254
11533204.0	P08254
11705503.0	P08254
11684850.0	P08254
9867184.0	P22894
11548265.0	P22894
11641262.0	P22894
11526077.0	P22894
11719409.0	P22894
11561492.0	P22894
11533204.0	P22894
11705503.0	P22894
11684850.0	P22894
9867184.0	P14780
11548265.0	P14780
11641262.0	P14780
11526077.0	P14780
9822926.0	P14780
11719409.0	P14780
11561492.0	P14780
11533204.0	P14780
11705503.0	P14780
11684850.0	P14780
11562747.0	P45452
9867184.0	P45452
11548265.0	P45452
11641262.0	P45452
11526077.0	P45452
9822926.0	P45452
9912853.0	P45452
11719409.0	P45452
11496422.0	P45452
11561492.0	P45452
11619415.0	P45452
11683953.0	P45452
11533204.0	P45452
11705503.0	P45452
11684850.0	P45452
11530109.0	P45452
23645883.0	P27487
10130367.0	P27487
23645884.0	P27487
23645885.0	P27487
23645887.0	P27487
23645888.0	P27487
23645889.0	P27487
23645890.0	P27487
23645891.0	P27487
23645893.0	P27487
23645899.0	P27487
23645900.0	P27487
23645901.0	P27487
23645902.0	P27487
23645903.0	P27487
11378995.0	P22411
23645904.0	P22411
23645905.0	P22411
23645907.0	P22411
23645908.0	P22411
23645909.0	P22411
23645911.0	P22411
23645913.0	P22411
23645914.0	P22411
11710138.0	P22411
1269450.0	P15917
67145.0	P15917
7028541.0	P15917
668744.0	P15917
5292405.0	P15917
1725498.0	P15917
91895863.0	P15917
91895864.0	P15917
767163.0	P15917
767161.0	P15917
15888279.0	P29466
10449481.0	P29466
23645965.0	P29466
23645966.0	P29466
15888284.0	P29466
15888281.0	P29466
23645969.0	P29466
15888282.0	P29466
23645971.0	P29466
23645972.0	P29466
15888283.0	P29466
9887536.0	P29466
23645973.0	P29466
23645976.0	P29466
23645977.0	P29466
6852147.0	P08253
6540261.0	P08253
6852147.0	P08254
9887870.0	P08254
6852147.0	P22894
6540261.0	P22894
42546.0	P00915
78105.0	P00915
10932611.0	P00915
11160546.0	P00915
42546.0	P00918
78105.0	P00918
10932611.0	P00918
11160546.0	P00918
42546.0	Q16790
78105.0	Q16790
10932611.0	Q16790
11160546.0	Q16790
11321674.0	P08684
11229234.0	P08684
11171679.0	P08684
11993872.0	P08684
11993873.0	P08684
11993867.0	P08684
11993875.0	P08684
11442160.0	P00742
6540268.0	P00742
11294802.0	P00742
23646108.0	P00742
23646109.0	P00742
10151574.0	P00742
23646111.0	P00742
10195400.0	P00742
10217652.0	P00742
23646113.0	P00742
10311026.0	P00742
10195824.0	P00742
23646117.0	P00742
23646118.0	P00742
10195843.0	P00742
6852168.0	P00742
9549258.0	P00742
16124762.0	P00742
16124763.0	P00742
16125616.0	P00742
16124704.0	P00742
23646128.0	P00742
23646129.0	P00742
23646130.0	P00742
23646131.0	P00742
23646132.0	P00742
23646133.0	P00742
10141182.0	P00742
23646134.0	P00742
23644670.0	P00742
10162019.0	P00742
23646137.0	P00742
23646138.0	P00742
447359.0	P00742
447362.0	P00742
447360.0	P00742
447359.0	P00734
447362.0	P00734
447360.0	P00734
447359.0	P00760
447362.0	P00760
447360.0	P00760
10014222.0	P27487
23646140.0	P27487
10467163.0	P27487
10106636.0	P27487
16090853.0	P27487
10399628.0	P27487
10339570.0	P27487
10376704.0	P27487
10932707.0	P27487
11117606.0	P27487
16090844.0	P27487
16090856.0	P27487
6918537.0	P27487
10339570.0	Q6V1X1
6918537.0	Q6V1X1
10932707.0	Q6V1X1
10376704.0	Q6V1X1
11117606.0	Q6V1X1
10399628.0	Q6V1X1
16090844.0	Q6V1X1
16090856.0	Q6V1X1
23645685.0	Q86TI2
11776638.0	Q86TI2
10339570.0	Q86TI2
6918537.0	Q86TI2
10932707.0	Q86TI2
10376704.0	Q86TI2
11117606.0	Q86TI2
10399628.0	Q86TI2
16090844.0	Q86TI2
16090856.0	Q86TI2
16049437.0	P27487
91895870.0	P27487
91895871.0	P27487
91895872.0	P27487
91895875.0	P27487
91895872.0	Q6V1X1
91895875.0	Q6V1X1
91895872.0	Q86TI2
91895875.0	Q86TI2
11320069.0	P00742
10163421.0	P00742
10183471.0	P00742
10141594.0	P00742
10141691.0	P00742
11320069.0	P00734
10163421.0	P00734
10183471.0	P00734
10141594.0	P00734
10141691.0	P00734
11320069.0	P00760
10163421.0	P00760
22086973.0	P00742
23646169.0	P00742
23646170.0	P00742
23646188.0	P00742
18549509.0	P00742
23646188.0	P00740
18549509.0	P00740
23646212.0	P00742
23646213.0	P00742
23646212.0	P00740
23646213.0	P00740
23646261.0	P00742
23646265.0	P00742
23646272.0	P00742
23646274.0	P00742
23646280.0	P00742
23646282.0	P00742
23646284.0	P00742
23646287.0	P00742
23646261.0	P00740
23646265.0	P00740
23646272.0	P00740
23646274.0	P00740
23646280.0	P00740
23646282.0	P00740
23646284.0	P00740
23646287.0	P00740
22086972.0	P00742
11974340.0	P00915
11974340.0	P00918
11974340.0	Q16790
5226.0	P11086
10733711.0	P11086
10588353.0	P11086
10399576.0	P11086
10263774.0	P11086
10089519.0	P11086
10019263.0	P11086
11313333.0	P11086
11394776.0	P11086
10634951.0	P11086
11196556.0	P11086
10108068.0	P11086
11244672.0	P11086
16082606.0	P11086
16082608.0	P11086
16082610.0	P11086
16082612.0	P11086
16082614.0	P11086
16082616.0	P11086
16082618.0	P11086
16082631.0	P11086
10610245.0	P11086
92087.0	P00915
10712038.0	P00915
92087.0	P00918
10712038.0	P00918
1986.0	P22748
4100.0	P22748
3295.0	P22748
92087.0	P22748
5284627.0	P22748
10712038.0	P22748
92087.0	P35218
10712038.0	P35218
92087.0	Q9Y2D0
10712038.0	Q9Y2D0
1986.0	P43166
4100.0	P43166
3295.0	P43166
92087.0	P43166
5284627.0	P43166
10712038.0	P43166
92087.0	Q16790
10712038.0	Q16790
1986.0	O43570
4100.0	O43570
3295.0	O43570
92087.0	O43570
5284627.0	O43570
10712038.0	O43570
1986.0	Q9D6N1
4100.0	Q9D6N1
92087.0	Q9D6N1
5284627.0	Q9D6N1
10712038.0	Q9D6N1
1986.0	Q9ULX7
4100.0	Q9ULX7
3295.0	Q9ULX7
92087.0	Q9ULX7
5284627.0	Q9ULX7
10712038.0	Q9ULX7
448002.0	P08254
10613211.0	P08254
11779797.0	P08254
10640100.0	P08254
10709434.0	P08254
10808023.0	P08254
10594000.0	P08254
10570770.0	P08254
10640178.0	P08254
10618255.0	P08254
10785400.0	P08254
10807240.0	P08254
10734191.0	P08254
9843079.0	P08254
10691191.0	P08254
10593373.0	P08254
10445302.0	P08254
10738103.0	P08254
10670761.0	P08254
10831751.0	P08254
10545870.0	P08254
10760373.0	P08254
22907131.0	P08254
15296597.0	P08254
10642533.0	P08254
10594938.0	P08254
11797374.0	P08254
10502537.0	P08254
10621353.0	P08254
10834357.0	P08254
9821883.0	P08254
10693625.0	P08254
10765385.0	P08254
10527787.0	P08254
10645799.0	P08254
10692726.0	P08254
10552056.0	P08254
10645086.0	P08254
446504.0	P08254
11794888.0	P08254
10526209.0	P08254
446504.0	P03956
446504.0	P08253
446504.0	P14780
10322586.0	P00742
9808035.0	P00742
10647907.0	P00742
10742143.0	P00742
9808035.0	P00760
10647907.0	P00760
10742143.0	P00760
10671210.0	P00742
10765919.0	P00742
10555769.0	P00742
10503954.0	P00742
10527751.0	P00742
10552445.0	P00742
10671210.0	P00760
10765919.0	P00760
10555769.0	P00760
10503954.0	P00760
10527751.0	P00760
10552445.0	P00760
22039255.0	P08709
9931543.0	P08709
23646454.0	P08709
23646455.0	P08709
23646456.0	P08709
23646457.0	P08709
23646458.0	P08709
23646459.0	P08709
22039678.0	P08709
23646460.0	P08709
22039255.0	P00734
9931543.0	P00734
23646454.0	P00734
23646455.0	P00734
23646456.0	P00734
23646457.0	P00734
23646458.0	P00734
23646459.0	P00734
22039678.0	P00734
23646460.0	P00734
22039255.0	P00742
9931543.0	P00742
23646454.0	P00742
23646455.0	P00742
23646456.0	P00742
23646457.0	P00742
23646458.0	P00742
23646459.0	P00742
22039678.0	P00742
23646460.0	P00742
22039255.0	P00760
9931543.0	P00760
23646454.0	P00760
23646455.0	P00760
23646456.0	P00760
23646457.0	P00760
23646458.0	P00760
23646459.0	P00760
22039678.0	P00760
23646460.0	P00760
23283331.0	P08709
23646461.0	P08709
23646462.0	P08709
449091.0	P08709
23283331.0	P00734
23646461.0	P00734
23646462.0	P00734
449091.0	P00734
23283331.0	P00742
23646461.0	P00742
23646462.0	P00742
449091.0	P00742
23283331.0	P00760
23646461.0	P00760
23646462.0	P00760
449091.0	P00760
9907633.0	P08709
18551830.0	P08709
23646465.0	P08709
9907633.0	P00734
18551830.0	P00734
23646465.0	P00734
9907633.0	P00742
18551830.0	P00742
23646465.0	P00742
9907633.0	P00760
18551830.0	P00760
23646465.0	P00760
22052373.0	P00742
23396286.0	P00742
22052373.0	P00734
23396290.0	P00742
23396259.0	P00742
23396289.0	P00742
23646473.0	P00742
22052339.0	P00742
10162765.0	P00742
11351714.0	P00742
11329397.0	P00742
11271356.0	P00742
23644674.0	P28845
16105494.0	P28845
16105485.0	P28845
16105486.0	P28845
16105495.0	P28845
16105487.0	P28845
16105488.0	P28845
23646478.0	P28845
16105496.0	P28845
16105489.0	P28845
16105490.0	P28845
16105497.0	P28845
16105492.0	P28845
23646500.0	P08709
23646502.0	P08709
23646500.0	P00742
23646500.0	P00734
23646500.0	P00760
16721117.0	P27487
23646508.0	P27487
23646509.0	P27487
23646510.0	P27487
23646511.0	P27487
23646512.0	P27487
23646513.0	P27487
23646515.0	P27487
23646516.0	P27487
23646518.0	P27487
16721117.0	P14740
16721117.0	Q6V1X1
23646512.0	Q6V1X1
16721117.0	Q86TI2
9894607.0	P00742
9828698.0	P00742
11124238.0	P00742
9959716.0	P00742
9914912.0	P00742
9958024.0	P00742
11734114.0	P00742
10875074.0	P00742
10929909.0	P00742
10950398.0	P00742
10875093.0	P00742
11005350.0	P00742
11134090.0	P00742
11734114.0	P00734
9958478.0	P00742
11112866.0	P00742
10863260.0	P00742
11102698.0	P00742
11037845.0	P00742
11732813.0	P00742
10071127.0	P00742
11123629.0	P00742
10071127.0	P00734
11112713.0	P00742
10972928.0	P00742
10927859.0	P00742
11080476.0	P00742
10896126.0	P00742
11102680.0	P00742
10972928.0	P00734
10896126.0	P00734
5353303.0	P00760
5326681.0	P00760
1507.0	P00760
5326542.0	P00760
23646558.0	P00760
5326681.0	P00760
5353303.0	P00734
1507.0	P00734
5326542.0	P00734
23646558.0	P00734
5326681.0	P00734
5326681.0	P00734
5353303.0	P00749
1507.0	P00749
5326542.0	P00749
23646558.0	P00749
5326681.0	P00749
5326681.0	P00749
5353303.0	P00742
1507.0	P00742
5326681.0	P00742
5326681.0	P00742
9836432.0	P17706
447411.0	P17706
447994.0	P17706
448042.0	Q13464
3064778.0	Q13464
448043.0	Q13464
448042.0	P05132
3064778.0	P05132
448043.0	P05132
445481.0	P00742
445480.0	P00742
445481.0	P00760
445480.0	P00760
445481.0	P00734
445480.0	P00734
5226.0	P10938
5226.0	P22909
3348131.0	P00734
11780792.0	P00760
18943987.0	P00760
3348131.0	P00760
5353305.0	P00749
23646617.0	P00749
23646618.0	P00749
6102526.0	P00749
445843.0	P00749
6102594.0	P00749
4301.0	P00749
23646623.0	P00749
4300.0	P00749
5353305.0	P00749
23646618.0	P00749
